p_no_perdida,p_perdida
0.9842738205365402,0.01572617946345976
0.959731543624161,0.04026845637583893
0.7111801242236024,0.2888198757763975
0.8329519450800915,0.16704805491990846
0.9842738205365402,0.01572617946345976
0.5515320334261837,0.4484679665738163
0.3656716417910447,0.6343283582089553
0.5722713864306785,0.4277286135693215
0.9198813056379822,0.08011869436201781
0.7745762711864407,0.22542372881355932
0.3211678832116789,0.6788321167883211
0.7745762711864407,0.22542372881355932
0.9636163175303197,0.036383682469680274
0.9842738205365402,0.01572617946345976
0.959731543624161,0.04026845637583893
0.9842738205365402,0.01572617946345976
0.9455958549222798,0.054404145077720206
0.4224137931034483,0.5775862068965517
0.9306706857573475,0.0693293142426526
0.862295081967213,0.1377049180327869
0.9842738205365402,0.01572617946345976
0.8329519450800915,0.16704805491990846
0.25153374233128856,0.7484662576687114
0.5515320334261837,0.4484679665738163
0.9198813056379822,0.08011869436201781
0.8409703504043127,0.15902964959568736
0.5722713864306785,0.4277286135693215
0.5217391304347826,0.4782608695652174
0.9198813056379822,0.08011869436201781
0.5478260869565217,0.45217391304347826
0.9379968203497615,0.06200317965023847
0.9198813056379822,0.08011869436201781
0.7505422993492408,0.24945770065075923
0.7505422993492408,0.24945770065075923
0.8273092369477911,0.17269076305220885
0.888631090487239,0.11136890951276102
0.9379968203497615,0.06200317965023847
0.9198813056379822,0.08011869436201781
0.7947882736156352,0.20521172638436483
0.959731543624161,0.04026845637583893
0.9198813056379822,0.08011869436201781
0.9842738205365402,0.01572617946345976
0.25943396226415094,0.7405660377358491
0.9198813056379822,0.08011869436201781
0.5515320334261837,0.4484679665738163
0.5515320334261837,0.4484679665738163
0.888631090487239,0.11136890951276102
0.802610114192496,0.19738988580750405
0.9564124056999161,0.04358759430008382
0.9646017699115044,0.035398230088495575
0.9306706857573475,0.0693293142426526
0.2773109243697479,0.7226890756302521
0.3534883720930233,0.6465116279069767
0.5515320334261837,0.4484679665738163
0.7111801242236024,0.2888198757763975
0.9306706857573475,0.0693293142426526
0.9947916666666666,0.005208333333333333
0.5515320334261837,0.4484679665738163
0.9646017699115044,0.035398230088495575
0.9842738205365402,0.01572617946345976
0.9947916666666666,0.005208333333333333
0.8680555555555556,0.13194444444444445
0.25943396226415094,0.7405660377358491
0.5515320334261837,0.4484679665738163
0.9198813056379822,0.08011869436201781
0.9198813056379822,0.08011869436201781
0.802610114192496,0.19738988580750405
0.9379968203497615,0.06200317965023847
0.9564124056999161,0.04358759430008382
0.6949152542372881,0.3050847457627119
0.9745403111739745,0.02545968882602546
0.6896551724137931,0.3103448275862069
0.8478260869565217,0.15217391304347827
0.9745403111739745,0.02545968882602546
0.9198813056379822,0.08011869436201781
0.6715328467153285,0.3284671532846715
0.9306706857573475,0.0693293142426526
0.2489177489177491,0.7510822510822509
0.25943396226415094,0.7405660377358491
0.25943396226415094,0.7405660377358491
0.7745762711864407,0.22542372881355932
0.25153374233128856,0.7484662576687114
0.8273092369477911,0.17269076305220885
0.975130890052356,0.024869109947643978
0.9306706857573475,0.0693293142426526
0.9636163175303197,0.036383682469680274
0.25943396226415094,0.7405660377358491
0.5515320334261837,0.4484679665738163
0.8737864077669903,0.1262135922330097
0.888631090487239,0.11136890951276102
0.9368635437881874,0.06313645621181263
0.9455958549222798,0.054404145077720206
0.9745403111739745,0.02545968882602546
0.8737864077669903,0.1262135922330097
0.8273092369477911,0.17269076305220885
0.5515320334261837,0.4484679665738163
0.959731543624161,0.04026845637583893
0.975130890052356,0.024869109947643978
0.9198813056379822,0.08011869436201781
0.9636163175303197,0.036383682469680274
0.888631090487239,0.11136890951276102
0.9927536231884058,0.007246376811594203
0.959731543624161,0.04026845637583893
0.8441379310344828,0.15586206896551727
0.9306706857573475,0.0693293142426526
0.3534883720930233,0.6465116279069767
0.9564124056999161,0.04358759430008382
0.5515320334261837,0.4484679665738163
0.9842738205365402,0.01572617946345976
0.9198813056379822,0.08011869436201781
0.9842738205365402,0.01572617946345976
0.9926289926289926,0.007371007371007371
0.862295081967213,0.1377049180327869
0.9926289926289926,0.007371007371007371
0.5515320334261837,0.4484679665738163
0.9198813056379822,0.08011869436201781
0.959731543624161,0.04026845637583893
0.7353279631760644,0.2646720368239356
0.5515320334261837,0.4484679665738163
0.8441379310344828,0.15586206896551727
0.7745762711864407,0.22542372881355932
0.2773109243697479,0.7226890756302521
0.5515320334261837,0.4484679665738163
0.7745762711864407,0.22542372881355932
0.9564124056999161,0.04358759430008382
0.8441379310344828,0.15586206896551727
0.7745762711864407,0.22542372881355932
0.5515320334261837,0.4484679665738163
0.9926289926289926,0.007371007371007371
0.9564124056999161,0.04358759430008382
0.9368635437881874,0.06313645621181263
0.9455958549222798,0.054404145077720206
0.9564124056999161,0.04358759430008382
0.862295081967213,0.1377049180327869
0.9947916666666666,0.005208333333333333
0.5515320334261837,0.4484679665738163
0.888631090487239,0.11136890951276102
0.9842738205365402,0.01572617946345976
0.9745403111739745,0.02545968882602546
0.959731543624161,0.04026845637583893
0.7947882736156352,0.20521172638436483
0.5515320334261837,0.4484679665738163
0.2489177489177491,0.7510822510822509
0.8409703504043127,0.15902964959568736
0.9745403111739745,0.02545968882602546
0.9842738205365402,0.01572617946345976
0.5515320334261837,0.4484679665738163
0.7353279631760644,0.2646720368239356
0.2489177489177491,0.7510822510822509
0.7745762711864407,0.22542372881355932
0.9842738205365402,0.01572617946345976
0.3211678832116789,0.6788321167883211
0.9285714285714286,0.07142857142857142
0.7353279631760644,0.2646720368239356
0.9379968203497615,0.06200317965023847
0.5515320334261837,0.4484679665738163
0.9745403111739745,0.02545968882602546
0.888631090487239,0.11136890951276102
0.7745762711864407,0.22542372881355932
0.9198813056379822,0.08011869436201781
0.9842738205365402,0.01572617946345976
0.5515320334261837,0.4484679665738163
0.7745762711864407,0.22542372881355932
0.8571428571428572,0.14285714285714285
0.5384615384615384,0.46153846153846156
0.7511848341232228,0.24881516587677724
0.8273092369477911,0.17269076305220885
0.3534883720930233,0.6465116279069767
0.7505422993492408,0.24945770065075923
0.5478260869565217,0.45217391304347826
0.9198813056379822,0.08011869436201781
0.9198813056379822,0.08011869436201781
1.0,0.0
0.8329519450800915,0.16704805491990846
0.9198813056379822,0.08011869436201781
0.9368635437881874,0.06313645621181263
0.8409703504043127,0.15902964959568736
0.8680555555555556,0.13194444444444445
0.802610114192496,0.19738988580750405
0.888631090487239,0.11136890951276102
0.5515320334261837,0.4484679665738163
0.9455958549222798,0.054404145077720206
0.7511848341232228,0.24881516587677724
0.2489177489177491,0.7510822510822509
0.8441379310344828,0.15586206896551727
0.9636163175303197,0.036383682469680274
0.9379968203497615,0.06200317965023847
0.975130890052356,0.024869109947643978
0.9947916666666666,0.005208333333333333
0.5515320334261837,0.4484679665738163
0.9379968203497615,0.06200317965023847
0.9306706857573475,0.0693293142426526
0.8409703504043127,0.15902964959568736
0.4224137931034483,0.5775862068965517
0.23745819397993306,0.7625418060200669
0.888631090487239,0.11136890951276102
0.8680555555555556,0.13194444444444445
0.9306706857573475,0.0693293142426526
0.5515320334261837,0.4484679665738163
0.9842738205365402,0.01572617946345976
0.7745762711864407,0.22542372881355932
0.5722713864306785,0.4277286135693215
0.888631090487239,0.11136890951276102
0.9198813056379822,0.08011869436201781
0.9842738205365402,0.01572617946345976
0.9927536231884058,0.007246376811594203
0.9646017699115044,0.035398230088495575
0.9926289926289926,0.007371007371007371
0.975130890052356,0.024869109947643978
0.9926289926289926,0.007371007371007371
0.8273092369477911,0.17269076305220885
0.9842738205365402,0.01572617946345976
0.9379968203497615,0.06200317965023847
0.9636163175303197,0.036383682469680274
0.7111801242236024,0.2888198757763975
0.975130890052356,0.024869109947643978
0.9842738205365402,0.01572617946345976
0.9564124056999161,0.04358759430008382
0.9368635437881874,0.06313645621181263
0.7745762711864407,0.22542372881355932
0.8680555555555556,0.13194444444444445
0.802610114192496,0.19738988580750405
0.7353279631760644,0.2646720368239356
0.9306706857573475,0.0693293142426526
0.975130890052356,0.024869109947643978
0.5515320334261837,0.4484679665738163
0.7745762711864407,0.22542372881355932
0.9198813056379822,0.08011869436201781
0.802610114192496,0.19738988580750405
0.9842738205365402,0.01572617946345976
0.7745762711864407,0.22542372881355932
0.9842738205365402,0.01572617946345976
0.888631090487239,0.11136890951276102
0.5515320334261837,0.4484679665738163
0.9455958549222798,0.054404145077720206
0.5384615384615384,0.46153846153846156
0.888631090487239,0.11136890951276102
0.9636163175303197,0.036383682469680274
0.5515320334261837,0.4484679665738163
0.5515320334261837,0.4484679665738163
0.5515320334261837,0.4484679665738163
0.9306706857573475,0.0693293142426526
0.5515320334261837,0.4484679665738163
0.6949152542372881,0.3050847457627119
0.3534883720930233,0.6465116279069767
0.9745403111739745,0.02545968882602546
0.5515320334261837,0.4484679665738163
0.9455958549222798,0.054404145077720206
0.7505422993492408,0.24945770065075923
0.5515320334261837,0.4484679665738163
0.975130890052356,0.024869109947643978
0.5515320334261837,0.4484679665738163
0.6243093922651934,0.3756906077348066
0.9636163175303197,0.036383682469680274
0.7353279631760644,0.2646720368239356
0.7505422993492408,0.24945770065075923
0.75,0.25000000000000006
0.5515320334261837,0.4484679665738163
0.9947916666666666,0.005208333333333333
0.5515320334261837,0.4484679665738163
0.8441379310344828,0.15586206896551727
0.9306706857573475,0.0693293142426526
0.5515320334261837,0.4484679665738163
0.33333333333333337,0.6666666666666666
0.5515320334261837,0.4484679665738163
0.9926289926289926,0.007371007371007371
0.8441379310344828,0.15586206896551727
0.75,0.25000000000000006
0.9455958549222798,0.054404145077720206
0.6949152542372881,0.3050847457627119
0.5515320334261837,0.4484679665738163
0.9842738205365402,0.01572617946345976
0.9745403111739745,0.02545968882602546
0.25153374233128856,0.7484662576687114
0.5515320334261837,0.4484679665738163
0.9564124056999161,0.04358759430008382
0.8409703504043127,0.15902964959568736
0.9306706857573475,0.0693293142426526
0.862295081967213,0.1377049180327869
0.9306706857573475,0.0693293142426526
0.9646017699115044,0.035398230088495575
0.5515320334261837,0.4484679665738163
0.9947916666666666,0.005208333333333333
0.2773109243697479,0.7226890756302521
0.5515320334261837,0.4484679665738163
0.888631090487239,0.11136890951276102
0.25943396226415094,0.7405660377358491
0.5515320334261837,0.4484679665738163
0.975130890052356,0.024869109947643978
0.9842738205365402,0.01572617946345976
0.7505422993492408,0.24945770065075923
0.9636163175303197,0.036383682469680274
0.888631090487239,0.11136890951276102
0.9947916666666666,0.005208333333333333
0.2773109243697479,0.7226890756302521
0.888631090487239,0.11136890951276102
0.9368635437881874,0.06313645621181263
0.5478260869565217,0.45217391304347826
0.9306706857573475,0.0693293142426526
0.5515320334261837,0.4484679665738163
0.8680555555555556,0.13194444444444445
0.9926289926289926,0.007371007371007371
0.9564124056999161,0.04358759430008382
0.9198813056379822,0.08011869436201781
0.2489177489177491,0.7510822510822509
0.7511848341232228,0.24881516587677724
0.9842738205365402,0.01572617946345976
0.4923857868020305,0.5076142131979695
0.9636163175303197,0.036383682469680274
0.9842738205365402,0.01572617946345976
0.9927536231884058,0.007246376811594203
0.7745762711864407,0.22542372881355932
0.7947882736156352,0.20521172638436483
0.5515320334261837,0.4484679665738163
0.7745762711864407,0.22542372881355932
0.2489177489177491,0.7510822510822509
0.9636163175303197,0.036383682469680274
0.5515320334261837,0.4484679665738163
0.9636163175303197,0.036383682469680274
0.5515320334261837,0.4484679665738163
0.7353279631760644,0.2646720368239356
0.5515320334261837,0.4484679665738163
0.8409703504043127,0.15902964959568736
0.8680555555555556,0.13194444444444445
0.7353279631760644,0.2646720368239356
0.8441379310344828,0.15586206896551727
0.9646017699115044,0.035398230088495575
0.3656716417910447,0.6343283582089553
0.8441379310344828,0.15586206896551727
0.9646017699115044,0.035398230088495575
0.9745403111739745,0.02545968882602546
0.9646017699115044,0.035398230088495575
0.5515320334261837,0.4484679665738163
0.8441379310344828,0.15586206896551727
0.9455958549222798,0.054404145077720206
0.5515320334261837,0.4484679665738163
0.858974358974359,0.14102564102564102
0.9368635437881874,0.06313645621181263
0.8441379310344828,0.15586206896551727
0.9198813056379822,0.08011869436201781
0.959731543624161,0.04026845637583893
0.8737864077669903,0.1262135922330097
0.9646017699115044,0.035398230088495575
0.9379968203497615,0.06200317965023847
0.9926289926289926,0.007371007371007371
0.7511848341232228,0.24881516587677724
0.8329519450800915,0.16704805491990846
0.9368635437881874,0.06313645621181263
0.6896551724137931,0.3103448275862069
0.7511848341232228,0.24881516587677724
0.802610114192496,0.19738988580750405
0.9564124056999161,0.04358759430008382
0.7745762711864407,0.22542372881355932
0.9306706857573475,0.0693293142426526
0.7353279631760644,0.2646720368239356
0.23745819397993306,0.7625418060200669
0.888631090487239,0.11136890951276102
0.9636163175303197,0.036383682469680274
0.7353279631760644,0.2646720368239356
0.862295081967213,0.1377049180327869
0.8409703504043127,0.15902964959568736
0.9306706857573475,0.0693293142426526
0.888631090487239,0.11136890951276102
0.5515320334261837,0.4484679665738163
0.6243093922651934,0.3756906077348066
0.2489177489177491,0.7510822510822509
0.9636163175303197,0.036383682469680274
0.9745403111739745,0.02545968882602546
0.2489177489177491,0.7510822510822509
0.2489177489177491,0.7510822510822509
0.9636163175303197,0.036383682469680274
0.75,0.25000000000000006
0.9198813056379822,0.08011869436201781
0.7511848341232228,0.24881516587677724
0.8441379310344828,0.15586206896551727
0.9926289926289926,0.007371007371007371
0.2773109243697479,0.7226890756302521
0.7111801242236024,0.2888198757763975
0.9564124056999161,0.04358759430008382
0.9564124056999161,0.04358759430008382
0.862295081967213,0.1377049180327869
0.9926289926289926,0.007371007371007371
0.2489177489177491,0.7510822510822509
0.9032258064516129,0.0967741935483871
0.888631090487239,0.11136890951276102
0.9947916666666666,0.005208333333333333
0.862295081967213,0.1377049180327869
0.9564124056999161,0.04358759430008382
0.4923857868020305,0.5076142131979695
0.888631090487239,0.11136890951276102
0.2489177489177491,0.7510822510822509
0.858974358974359,0.14102564102564102
0.25943396226415094,0.7405660377358491
0.9564124056999161,0.04358759430008382
0.5515320334261837,0.4484679665738163
0.6949152542372881,0.3050847457627119
0.9745403111739745,0.02545968882602546
0.959731543624161,0.04026845637583893
0.9842738205365402,0.01572617946345976
0.6243093922651934,0.3756906077348066
0.9368635437881874,0.06313645621181263
0.6715328467153285,0.3284671532846715
0.5515320334261837,0.4484679665738163
0.9564124056999161,0.04358759430008382
0.2773109243697479,0.7226890756302521
0.25153374233128856,0.7484662576687114
0.7745762711864407,0.22542372881355932
0.959731543624161,0.04026845637583893
0.802610114192496,0.19738988580750405
0.888631090487239,0.11136890951276102
0.8273092369477911,0.17269076305220885
0.8441379310344828,0.15586206896551727
0.7505422993492408,0.24945770065075923
0.9745403111739745,0.02545968882602546
0.5515320334261837,0.4484679665738163
0.7353279631760644,0.2646720368239356
0.9646017699115044,0.035398230088495575
0.8409703504043127,0.15902964959568736
0.5515320334261837,0.4484679665738163
0.975130890052356,0.024869109947643978
0.888631090487239,0.11136890951276102
0.8441379310344828,0.15586206896551727
0.9926289926289926,0.007371007371007371
0.2489177489177491,0.7510822510822509
0.9842738205365402,0.01572617946345976
0.802610114192496,0.19738988580750405
0.888631090487239,0.11136890951276102
0.9926289926289926,0.007371007371007371
0.959731543624161,0.04026845637583893
0.7745762711864407,0.22542372881355932
0.5515320334261837,0.4484679665738163
0.2489177489177491,0.7510822510822509
0.7745762711864407,0.22542372881355932
0.9745403111739745,0.02545968882602546
0.9368635437881874,0.06313645621181263
0.23745819397993306,0.7625418060200669
0.9745403111739745,0.02545968882602546
0.9368635437881874,0.06313645621181263
0.9842738205365402,0.01572617946345976
0.9306706857573475,0.0693293142426526
0.5384615384615384,0.46153846153846156
0.8737864077669903,0.1262135922330097
0.888631090487239,0.11136890951276102
0.9745403111739745,0.02545968882602546
0.7505422993492408,0.24945770065075923
0.9368635437881874,0.06313645621181263
0.2894736842105263,0.7105263157894737
0.9306706857573475,0.0693293142426526
0.5515320334261837,0.4484679665738163
0.5515320334261837,0.4484679665738163
0.959731543624161,0.04026845637583893
0.975130890052356,0.024869109947643978
0.5515320334261837,0.4484679665738163
0.5515320334261837,0.4484679665738163
0.3534883720930233,0.6465116279069767
0.5515320334261837,0.4484679665738163
0.6949152542372881,0.3050847457627119
0.888631090487239,0.11136890951276102
0.5515320334261837,0.4484679665738163
0.9306706857573475,0.0693293142426526
0.9306706857573475,0.0693293142426526
0.9306706857573475,0.0693293142426526
0.9368635437881874,0.06313645621181263
0.9198813056379822,0.08011869436201781
0.5515320334261837,0.4484679665738163
0.9636163175303197,0.036383682469680274
0.8329519450800915,0.16704805491990846
0.9926289926289926,0.007371007371007371
0.9455958549222798,0.054404145077720206
0.8737864077669903,0.1262135922330097
0.9842738205365402,0.01572617946345976
0.2773109243697479,0.7226890756302521
0.5515320334261837,0.4484679665738163
0.9564124056999161,0.04358759430008382
0.15625,0.84375
0.9564124056999161,0.04358759430008382
0.9379968203497615,0.06200317965023847
0.9636163175303197,0.036383682469680274
0.9306706857573475,0.0693293142426526
0.8329519450800915,0.16704805491990846
0.9455958549222798,0.054404145077720206
0.2489177489177491,0.7510822510822509
0.802610114192496,0.19738988580750405
0.959731543624161,0.04026845637583893
0.9198813056379822,0.08011869436201781
0.8441379310344828,0.15586206896551727
0.5515320334261837,0.4484679665738163
0.9368635437881874,0.06313645621181263
0.7353279631760644,0.2646720368239356
0.9564124056999161,0.04358759430008382
0.9306706857573475,0.0693293142426526
0.9306706857573475,0.0693293142426526
0.5515320334261837,0.4484679665738163
0.5515320334261837,0.4484679665738163
0.9368635437881874,0.06313645621181263
0.888631090487239,0.11136890951276102
0.5515320334261837,0.4484679665738163
0.9842738205365402,0.01572617946345976
0.5515320334261837,0.4484679665738163
0.2489177489177491,0.7510822510822509
0.9636163175303197,0.036383682469680274
0.8680555555555556,0.13194444444444445
0.9306706857573475,0.0693293142426526
0.7353279631760644,0.2646720368239356
0.8441379310344828,0.15586206896551727
0.888631090487239,0.11136890951276102
0.5478260869565217,0.45217391304347826
0.9636163175303197,0.036383682469680274
0.8478260869565217,0.15217391304347827
0.7745762711864407,0.22542372881355932
0.9198813056379822,0.08011869436201781
0.5515320334261837,0.4484679665738163
0.9198813056379822,0.08011869436201781
0.25943396226415094,0.7405660377358491
0.5515320334261837,0.4484679665738163
0.7353279631760644,0.2646720368239356
0.7511848341232228,0.24881516587677724
0.888631090487239,0.11136890951276102
0.959731543624161,0.04026845637583893
0.9306706857573475,0.0693293142426526
0.8273092369477911,0.17269076305220885
0.8329519450800915,0.16704805491990846
0.9926289926289926,0.007371007371007371
0.5515320334261837,0.4484679665738163
0.7947882736156352,0.20521172638436483
0.8329519450800915,0.16704805491990846
0.9564124056999161,0.04358759430008382
0.3656716417910447,0.6343283582089553
0.5515320334261837,0.4484679665738163
0.9306706857573475,0.0693293142426526
0.888631090487239,0.11136890951276102
0.9032258064516129,0.0967741935483871
0.9842738205365402,0.01572617946345976
0.9306706857573475,0.0693293142426526
0.9455958549222798,0.054404145077720206
0.6949152542372881,0.3050847457627119
0.9564124056999161,0.04358759430008382
0.9842738205365402,0.01572617946345976
0.9564124056999161,0.04358759430008382
0.9379968203497615,0.06200317965023847
0.25153374233128856,0.7484662576687114
0.8737864077669903,0.1262135922330097
0.9636163175303197,0.036383682469680274
0.9379968203497615,0.06200317965023847
0.75,0.25000000000000006
0.9564124056999161,0.04358759430008382
0.888631090487239,0.11136890951276102
0.5515320334261837,0.4484679665738163
0.9306706857573475,0.0693293142426526
0.9455958549222798,0.054404145077720206
0.8441379310344828,0.15586206896551727
0.9842738205365402,0.01572617946345976
0.888631090487239,0.11136890951276102
0.9745403111739745,0.02545968882602546
0.888631090487239,0.11136890951276102
0.8441379310344828,0.15586206896551727
0.7111801242236024,0.2888198757763975
0.5722713864306785,0.4277286135693215
0.9564124056999161,0.04358759430008382
0.9198813056379822,0.08011869436201781
0.9198813056379822,0.08011869436201781
0.9379968203497615,0.06200317965023847
0.8441379310344828,0.15586206896551727
0.9564124056999161,0.04358759430008382
0.5478260869565217,0.45217391304347826
0.8409703504043127,0.15902964959568736
0.888631090487239,0.11136890951276102
0.7511848341232228,0.24881516587677724
0.9947916666666666,0.005208333333333333
0.9842738205365402,0.01572617946345976
0.7111801242236024,0.2888198757763975
0.5515320334261837,0.4484679665738163
0.8441379310344828,0.15586206896551727
0.888631090487239,0.11136890951276102
0.9636163175303197,0.036383682469680274
0.2489177489177491,0.7510822510822509
0.75,0.25000000000000006
0.9198813056379822,0.08011869436201781
0.6243093922651934,0.3756906077348066
0.6896551724137931,0.3103448275862069
0.7745762711864407,0.22542372881355932
0.8737864077669903,0.1262135922330097
0.9842738205365402,0.01572617946345976
0.7353279631760644,0.2646720368239356
0.7745762711864407,0.22542372881355932
0.9564124056999161,0.04358759430008382
0.5515320334261837,0.4484679665738163
0.9926289926289926,0.007371007371007371
0.25943396226415094,0.7405660377358491
0.9379968203497615,0.06200317965023847
0.8273092369477911,0.17269076305220885
0.2773109243697479,0.7226890756302521
0.8329519450800915,0.16704805491990846
0.8737864077669903,0.1262135922330097
0.8329519450800915,0.16704805491990846
0.9455958549222798,0.054404145077720206
0.7353279631760644,0.2646720368239356
0.3534883720930233,0.6465116279069767
0.9368635437881874,0.06313645621181263
0.9947916666666666,0.005208333333333333
0.9926289926289926,0.007371007371007371
0.9842738205365402,0.01572617946345976
0.9646017699115044,0.035398230088495575
0.8737864077669903,0.1262135922330097
0.9842738205365402,0.01572617946345976
0.9306706857573475,0.0693293142426526
0.9745403111739745,0.02545968882602546
0.9636163175303197,0.036383682469680274
0.5515320334261837,0.4484679665738163
0.5515320334261837,0.4484679665738163
0.9564124056999161,0.04358759430008382
0.9842738205365402,0.01572617946345976
0.9842738205365402,0.01572617946345976
0.5515320334261837,0.4484679665738163
0.9926289926289926,0.007371007371007371
0.9926289926289926,0.007371007371007371
0.9198813056379822,0.08011869436201781
0.7947882736156352,0.20521172638436483
0.9646017699115044,0.035398230088495575
0.8478260869565217,0.15217391304347827
0.5515320334261837,0.4484679665738163
0.5722713864306785,0.4277286135693215
0.5515320334261837,0.4484679665738163
0.9368635437881874,0.06313645621181263
0.5515320334261837,0.4484679665738163
0.8441379310344828,0.15586206896551727
0.858974358974359,0.14102564102564102
0.75,0.25000000000000006
0.9842738205365402,0.01572617946345976
0.2489177489177491,0.7510822510822509
0.2773109243697479,0.7226890756302521
0.4923857868020305,0.5076142131979695
0.9564124056999161,0.04358759430008382
0.9646017699115044,0.035398230088495575
0.9636163175303197,0.036383682469680274
0.8737864077669903,0.1262135922330097
0.5722713864306785,0.4277286135693215
0.7947882736156352,0.20521172638436483
0.9842738205365402,0.01572617946345976
0.9842738205365402,0.01572617946345976
0.9842738205365402,0.01572617946345976
0.862295081967213,0.1377049180327869
0.3656716417910447,0.6343283582089553
0.8409703504043127,0.15902964959568736
0.9444444444444444,0.05555555555555555
0.9927536231884058,0.007246376811594203
0.8680555555555556,0.13194444444444445
0.9745403111739745,0.02545968882602546
0.888631090487239,0.11136890951276102
0.7745762711864407,0.22542372881355932
0.7947882736156352,0.20521172638436483
0.9564124056999161,0.04358759430008382
0.975130890052356,0.024869109947643978
0.9745403111739745,0.02545968882602546
0.7353279631760644,0.2646720368239356
0.9842738205365402,0.01572617946345976
0.6949152542372881,0.3050847457627119
0.959731543624161,0.04026845637583893
0.7505422993492408,0.24945770065075923
0.2773109243697479,0.7226890756302521
0.9842738205365402,0.01572617946345976
0.5515320334261837,0.4484679665738163
0.9745403111739745,0.02545968882602546
0.802610114192496,0.19738988580750405
0.9455958549222798,0.054404145077720206
0.888631090487239,0.11136890951276102
0.7745762711864407,0.22542372881355932
0.9198813056379822,0.08011869436201781
0.7511848341232228,0.24881516587677724
0.959731543624161,0.04026845637583893
0.802610114192496,0.19738988580750405
0.888631090487239,0.11136890951276102
0.7511848341232228,0.24881516587677724
0.5515320334261837,0.4484679665738163
0.9926289926289926,0.007371007371007371
0.9636163175303197,0.036383682469680274
0.2773109243697479,0.7226890756302521
0.8441379310344828,0.15586206896551727
0.4923857868020305,0.5076142131979695
0.7745762711864407,0.22542372881355932
0.9636163175303197,0.036383682469680274
0.9306706857573475,0.0693293142426526
0.3534883720930233,0.6465116279069767
0.888631090487239,0.11136890951276102
0.888631090487239,0.11136890951276102
0.9636163175303197,0.036383682469680274
0.9636163175303197,0.036383682469680274
0.9842738205365402,0.01572617946345976
0.9842738205365402,0.01572617946345976
0.9444444444444444,0.05555555555555555
0.9842738205365402,0.01572617946345976
0.7353279631760644,0.2646720368239356
0.8409703504043127,0.15902964959568736
0.9564124056999161,0.04358759430008382
0.2489177489177491,0.7510822510822509
0.5515320334261837,0.4484679665738163
0.7505422993492408,0.24945770065075923
0.9842738205365402,0.01572617946345976
0.959731543624161,0.04026845637583893
0.9564124056999161,0.04358759430008382
0.9636163175303197,0.036383682469680274
0.6949152542372881,0.3050847457627119
0.7745762711864407,0.22542372881355932
0.7511848341232228,0.24881516587677724
0.5515320334261837,0.4484679665738163
0.9198813056379822,0.08011869436201781
0.8441379310344828,0.15586206896551727
0.9842738205365402,0.01572617946345976
0.888631090487239,0.11136890951276102
0.9306706857573475,0.0693293142426526
0.3211678832116789,0.6788321167883211
0.7745762711864407,0.22542372881355932
0.7745762711864407,0.22542372881355932
0.9842738205365402,0.01572617946345976
0.888631090487239,0.11136890951276102
0.862295081967213,0.1377049180327869
0.9368635437881874,0.06313645621181263
0.9842738205365402,0.01572617946345976
0.9745403111739745,0.02545968882602546
0.3211678832116789,0.6788321167883211
0.9306706857573475,0.0693293142426526
0.25943396226415094,0.7405660377358491
0.9646017699115044,0.035398230088495575
0.8680555555555556,0.13194444444444445
0.25943396226415094,0.7405660377358491
0.25153374233128856,0.7484662576687114
0.4224137931034483,0.5775862068965517
0.975130890052356,0.024869109947643978
0.7745762711864407,0.22542372881355932
0.8329519450800915,0.16704805491990846
0.9842738205365402,0.01572617946345976
0.9636163175303197,0.036383682469680274
0.888631090487239,0.11136890951276102
0.5515320334261837,0.4484679665738163
0.3534883720930233,0.6465116279069767
0.7505422993492408,0.24945770065075923
0.5478260869565217,0.45217391304347826
0.8737864077669903,0.1262135922330097
0.802610114192496,0.19738988580750405
0.9455958549222798,0.054404145077720206
0.2489177489177491,0.7510822510822509
0.8409703504043127,0.15902964959568736
0.5722713864306785,0.4277286135693215
0.9198813056379822,0.08011869436201781
0.5515320334261837,0.4484679665738163
0.7505422993492408,0.24945770065075923
0.8478260869565217,0.15217391304347827
0.9745403111739745,0.02545968882602546
0.9564124056999161,0.04358759430008382
0.25153374233128856,0.7484662576687114
0.5515320334261837,0.4484679665738163
0.9564124056999161,0.04358759430008382
0.8273092369477911,0.17269076305220885
0.9306706857573475,0.0693293142426526
0.9745403111739745,0.02545968882602546
0.8441379310344828,0.15586206896551727
0.7111801242236024,0.2888198757763975
0.7745762711864407,0.22542372881355932
0.2489177489177491,0.7510822510822509
0.9306706857573475,0.0693293142426526
0.7745762711864407,0.22542372881355932
0.3211678832116789,0.6788321167883211
0.23745819397993306,0.7625418060200669
0.9842738205365402,0.01572617946345976
0.9455958549222798,0.054404145077720206
0.9306706857573475,0.0693293142426526
0.5515320334261837,0.4484679665738163
0.9745403111739745,0.02545968882602546
0.5515320334261837,0.4484679665738163
0.9842738205365402,0.01572617946345976
0.6949152542372881,0.3050847457627119
0.8625954198473282,0.13740458015267176
0.975130890052356,0.024869109947643978
0.802610114192496,0.19738988580750405
0.9745403111739745,0.02545968882602546
0.7511848341232228,0.24881516587677724
0.9306706857573475,0.0693293142426526
0.6949152542372881,0.3050847457627119
0.3534883720930233,0.6465116279069767
0.8329519450800915,0.16704805491990846
0.9842738205365402,0.01572617946345976
0.9926289926289926,0.007371007371007371
0.5722713864306785,0.4277286135693215
0.9444444444444444,0.05555555555555555
